crc,take_type,allo_block,use_type,wap,time,mon_allo_m3,mon_restr_allo_m3,ann_restr_allo_m3,usage_est,mon_usage_m3,ann_allo_m3,sd_usage
SCY690445,Take Groundwater,A,stockwater,J39/0460,1982-03-31,1116.0,1116.0,13140.0,562.36,,13140.0,528.62
SCY690445,Take Groundwater,A,stockwater,J39/0460,1982-04-30,1080.0,1080.0,13140.0,130.8,,13140.0,122.95
SCY690445,Take Groundwater,A,stockwater,J39/0460,1982-05-31,1116.0,1116.0,13140.0,80.53,,13140.0,75.7
SCY690445,Take Groundwater,A,stockwater,J39/0460,1982-07-31,1116.0,1116.0,13140.0,92.31,,13140.0,86.77
SCY690445,Take Groundwater,A,stockwater,J39/0460,1982-08-31,1116.0,1116.0,13140.0,134.62,,13140.0,126.54
SCY690445,Take Groundwater,A,stockwater,J39/0460,1982-09-30,1080.0,1080.0,13140.0,307.08,,13140.0,288.66
SCY690445,Take Groundwater,A,stockwater,J39/0460,1982-10-31,1116.0,1116.0,13140.0,712.57,,13140.0,669.82
SCY690445,Take Groundwater,A,stockwater,J39/0460,1982-11-30,1080.0,1080.0,13140.0,1074.57,,13140.0,1010.1
SCY690445,Take Groundwater,A,stockwater,J39/0460,1982-12-31,1116.0,1116.0,13140.0,1082.53,,13140.0,1017.58
SCY690445,Take Groundwater,A,stockwater,J39/0460,1983-01-31,1116.0,1116.0,13140.0,1017.81,,13140.0,956.74
SCY690445,Take Groundwater,A,stockwater,J39/0460,1983-02-28,1008.0,1008.0,13140.0,834.99,,13140.0,784.89
SCY690445,Take Groundwater,A,stockwater,J39/0460,1983-03-31,1116.0,1116.0,13140.0,622.63,,13140.0,585.27
SCY690445,Take Groundwater,A,stockwater,J39/0460,1983-04-30,1080.0,1080.0,13140.0,259.55,,13140.0,243.98
SCY690445,Take Groundwater,A,stockwater,J39/0460,1983-05-31,1116.0,1116.0,13140.0,72.73,,13140.0,68.37
SCY690445,Take Groundwater,A,stockwater,J39/0460,1983-06-30,1080.0,1080.0,13140.0,66.74,,13140.0,62.74
SCY690445,Take Groundwater,A,stockwater,J39/0460,1983-07-31,1116.0,1116.0,13176.0,2.44,,13176.0,2.29
SCY690445,Take Groundwater,A,stockwater,J39/0460,1983-08-31,1116.0,1116.0,13176.0,111.61,,13176.0,104.91
SCY690445,Take Groundwater,A,stockwater,J39/0460,1983-09-30,1080.0,1080.0,13176.0,249.87,,13176.0,234.88
SCY690445,Take Groundwater,A,stockwater,J39/0460,1983-10-31,1116.0,1116.0,13176.0,464.89,,13176.0,437.0
SCY690445,Take Groundwater,A,stockwater,J39/0460,1983-11-30,1080.0,1080.0,13176.0,843.06,,13176.0,792.48
SCY690445,Take Groundwater,A,stockwater,J39/0460,1983-12-31,1116.0,1116.0,13176.0,856.37,,13176.0,804.99
SCY690445,Take Groundwater,A,stockwater,J39/0460,1984-01-31,1116.0,1116.0,13176.0,1039.07,,13176.0,976.73
SCY690445,Take Groundwater,A,stockwater,J39/0460,1984-02-29,1044.0,1044.0,13176.0,816.95,,13176.0,767.93
SCY690445,Take Groundwater,A,stockwater,J39/0460,1984-03-31,1116.0,1116.0,13176.0,429.12,,13176.0,403.37
SCY690445,Take Groundwater,A,stockwater,J39/0460,1984-04-30,1080.0,1080.0,13176.0,264.94,,13176.0,249.04
SCY690445,Take Groundwater,A,stockwater,J39/0460,1984-05-31,1116.0,1116.0,13176.0,52.83,,13176.0,49.66
SCY690445,Take Groundwater,A,stockwater,J39/0460,1984-06-30,1080.0,1080.0,13176.0,135.78,,13176.0,127.63
SCY690445,Take Groundwater,A,stockwater,J39/0460,1984-08-31,1116.0,1116.0,13140.0,18.1,,13140.0,17.01
SCY690445,Take Groundwater,A,stockwater,J39/0460,1984-09-30,1080.0,1080.0,13140.0,292.92,,13140.0,275.34
SCY690445,Take Groundwater,A,stockwater,J39/0460,1984-10-31,1116.0,1116.0,13140.0,742.74,,13140.0,698.18
SCY690445,Take Groundwater,A,stockwater,J39/0460,1984-11-30,1080.0,1080.0,13140.0,947.74,,13140.0,890.88
SCY690445,Take Groundwater,A,stockwater,J39/0460,1984-12-31,1116.0,1116.0,13140.0,887.75,,13140.0,834.48
SCY690445,Take Groundwater,A,stockwater,J39/0460,1985-01-31,1116.0,1116.0,13140.0,1148.81,,13140.0,1079.88
SCY690445,Take Groundwater,A,stockwater,J39/0460,1985-02-28,1008.0,1008.0,13140.0,1058.45,,13140.0,994.94
